employee_id,scale_code,score
100681,Papi_B,2.0
100682,Papi_B,9.0
100683,Papi_B,7.0
100684,Papi_B,8.0
100685,Papi_B,8.0
100686,Papi_B,2.0
100687,Papi_B,4.9920263805173395
100688,Papi_B,5.0
100689,Papi_B,9.0
100690,Papi_B,3.0
100691,Papi_B,9.0
100692,Papi_B,6.0
100693,Papi_B,2.0
100694,Papi_B,8.0
100695,Papi_B,4.0
100696,Papi_B,2.0
100697,Papi_B,8.0
100698,Papi_B,8.0
100699,Papi_B,1.0
100700,Papi_B,4.0
100701,Papi_B,4.0
100702,Papi_B,6.0
100703,Papi_B,6.0
100704,Papi_B,4.0
100705,Papi_B,5.0
100706,Papi_B,8.0
100707,Papi_B,6.0
100708,Papi_B,2.0
100709,Papi_B,1.0
100710,Papi_B,4.9920263805173395
100711,Papi_B,5.0
100712,Papi_B,1.0
100713,Papi_B,6.0
100714,Papi_B,8.0
100715,Papi_B,4.0
100716,Papi_B,5.0
100717,Papi_B,5.0
100718,Papi_B,2.0
100719,Papi_B,1.0
100720,Papi_B,1.0
100721,Papi_B,3.0
100722,Papi_B,4.0
100723,Papi_B,9.0
100724,Papi_B,3.0
100725,Papi_B,4.0
100726,Papi_B,4.0
100727,Papi_B,8.0
100728,Papi_B,2.0
100729,Papi_B,5.0
100730,Papi_B,4.9920263805173395
100731,Papi_B,1.0
100732,Papi_B,5.0
100733,Papi_B,8.0
100734,Papi_B,1.0
100735,Papi_B,4.9920263805173395
100736,Papi_B,8.0
100737,Papi_B,1.0
100738,Papi_B,9.0
100739,Papi_B,6.0
100740,Papi_B,6.0
100741,Papi_B,3.0
100742,Papi_B,4.9920263805173395
100743,Papi_B,2.0
100744,Papi_B,5.0
100745,Papi_B,9.0
100746,Papi_B,1.0
100747,Papi_B,7.0
100748,Papi_B,6.0
100749,Papi_B,9.0
100750,Papi_B,4.0
100751,Papi_B,4.0
100752,Papi_B,7.0
100753,Papi_B,1.0
100754,Papi_B,6.0
100755,Papi_B,5.0
100756,Papi_B,2.0
100757,Papi_B,3.0
100758,Papi_B,7.0
100759,Papi_B,2.0
100760,Papi_B,2.0
100761,Papi_B,7.0
100762,Papi_B,1.0
100763,Papi_B,6.0
100764,Papi_B,2.0
100765,Papi_B,1.0
100766,Papi_B,8.0
100767,Papi_B,1.0
100768,Papi_B,2.0
100769,Papi_B,1.0
100770,Papi_B,8.0
100771,Papi_B,3.0
100772,Papi_B,6.0
100773,Papi_B,2.0
100774,Papi_B,1.0
100775,Papi_B,1.0
100776,Papi_B,4.0
100777,Papi_B,7.0
100778,Papi_B,2.0
100779,Papi_B,2.0
100780,Papi_B,8.0
100781,Papi_B,5.0
100782,Papi_B,7.0
100783,Papi_B,2.0
100784,Papi_B,7.0
100785,Papi_B,4.0
100786,Papi_B,7.0
100787,Papi_B,5.0
100788,Papi_B,9.0
100789,Papi_B,4.9920263805173395
100790,Papi_B,2.0
100791,Papi_B,4.9920263805173395
100792,Papi_B,6.0
100793,Papi_B,1.0
100794,Papi_B,3.0
100795,Papi_B,7.0
100796,Papi_B,8.0
100797,Papi_B,2.0
100798,Papi_B,6.0
100799,Papi_B,7.0
100800,Papi_B,6.0
100801,Papi_B,6.0
100802,Papi_B,7.0
100803,Papi_B,5.0
100804,Papi_B,2.0
100805,Papi_B,3.0
100806,Papi_B,7.0
100807,Papi_B,2.0
100808,Papi_B,8.0
100809,Papi_B,9.0
100810,Papi_B,8.0
100811,Papi_B,7.0
100812,Papi_B,8.0
100813,Papi_B,1.0
100814,Papi_B,2.0
100815,Papi_B,5.0
100816,Papi_B,4.9920263805173395
100817,Papi_B,9.0
100818,Papi_B,8.0
100819,Papi_B,7.0
100820,Papi_B,3.0
100821,Papi_B,4.0
100822,Papi_B,3.0
100823,Papi_B,4.0
100824,Papi_B,5.0
100825,Papi_B,7.0
100826,Papi_B,8.0
100827,Papi_B,4.0
100828,Papi_B,8.0
100829,Papi_B,4.0
100830,Papi_B,9.0
100831,Papi_B,4.0
100832,Papi_B,2.0
100833,Papi_B,3.0
100834,Papi_B,1.0
100835,Papi_B,1.0
100836,Papi_B,7.0
100837,Papi_B,3.0
100838,Papi_B,2.0
100839,Papi_B,2.0
100840,Papi_B,1.0
100841,Papi_B,8.0
100842,Papi_B,4.0
100843,Papi_B,5.0
100844,Papi_B,7.0
100845,Papi_B,5.0
100846,Papi_B,3.0
100847,Papi_B,3.0
100848,Papi_B,3.0
100849,Papi_B,7.0
100850,Papi_B,4.9920263805173395
100851,Papi_B,3.0
100852,Papi_B,1.0
100853,Papi_B,5.0
100854,Papi_B,2.0
100855,Papi_B,1.0
100856,Papi_B,8.0
100857,Papi_B,1.0
100858,Papi_B,8.0
100859,Papi_B,1.0
100860,Papi_B,4.9920263805173395
100861,Papi_B,5.0
100862,Papi_B,4.9920263805173395
100863,Papi_B,3.0
100864,Papi_B,1.0
100865,Papi_B,6.0
100866,Papi_B,8.0
100867,Papi_B,3.0
100868,Papi_B,3.0
100869,Papi_B,5.0
100870,Papi_B,8.0
100871,Papi_B,1.0
100872,Papi_B,7.0
100873,Papi_B,5.0
100874,Papi_B,9.0
100875,Papi_B,2.0
100876,Papi_B,4.9920263805173395
100877,Papi_B,2.0
100878,Papi_B,3.0
100879,Papi_B,4.0
100880,Papi_B,5.0
100881,Papi_B,2.0
100882,Papi_B,5.0
100883,Papi_B,4.9920263805173395
100884,Papi_B,2.0
100885,Papi_B,4.9920263805173395
100886,Papi_B,3.0
100887,Papi_B,7.0
100888,Papi_B,6.0
100889,Papi_B,4.0
100890,Papi_B,3.0
100891,Papi_B,9.0
100892,Papi_B,2.0
100893,Papi_B,8.0
100894,Papi_B,7.0
100895,Papi_B,2.0
100896,Papi_B,6.0
100897,Papi_B,4.0
100898,Papi_B,9.0
100899,Papi_B,4.0
100900,Papi_B,4.0
100901,Papi_B,1.0
100902,Papi_B,7.0
100903,Papi_B,4.9920263805173395
100904,Papi_B,1.0
100905,Papi_B,3.0
100906,Papi_B,7.0
100907,Papi_B,4.0
100908,Papi_B,9.0
100909,Papi_B,6.0
100910,Papi_B,2.0
100911,Papi_B,1.0
100912,Papi_B,6.0
100913,Papi_B,7.0
100914,Papi_B,1.0
100915,Papi_B,2.0
100916,Papi_B,6.0
100917,Papi_B,4.9920263805173395
100918,Papi_B,5.0
100919,Papi_B,8.0
100920,Papi_B,5.0
100921,Papi_B,1.0
100922,Papi_B,4.9920263805173395
100923,Papi_B,8.0
100924,Papi_B,3.0
100925,Papi_B,3.0
100926,Papi_B,1.0
100927,Papi_B,7.0
100928,Papi_B,5.0
100929,Papi_B,2.0
100930,Papi_B,5.0
100931,Papi_B,4.0
100932,Papi_B,6.0
100933,Papi_B,5.0
100934,Papi_B,9.0
100935,Papi_B,6.0
100936,Papi_B,8.0
100937,Papi_B,4.0
100938,Papi_B,1.0
100939,Papi_B,2.0
100940,Papi_B,4.9920263805173395
100941,Papi_B,6.0
100942,Papi_B,1.0
100943,Papi_B,3.0
100944,Papi_B,9.0
100945,Papi_B,8.0
100946,Papi_B,4.9920263805173395
100947,Papi_B,3.0
100948,Papi_B,8.0
100949,Papi_B,7.0
100950,Papi_B,2.0
100951,Papi_B,8.0
100952,Papi_B,7.0
100953,Papi_B,6.0
100954,Papi_B,2.0
100955,Papi_B,4.0
100956,Papi_B,2.0
100957,Papi_B,1.0
100958,Papi_B,4.9920263805173395
100959,Papi_B,1.0
100960,Papi_B,4.0
100961,Papi_B,2.0
100962,Papi_B,1.0
100963,Papi_B,5.0
100964,Papi_B,7.0
100965,Papi_B,8.0
100966,Papi_B,4.0
100967,Papi_B,3.0
100968,Papi_B,9.0
100969,Papi_B,5.0
100970,Papi_B,3.0
100971,Papi_B,1.0
100972,Papi_B,7.0
100973,Papi_B,3.0
100974,Papi_B,7.0
100975,Papi_B,2.0
100976,Papi_B,7.0
100977,Papi_B,6.0
100978,Papi_B,5.0
100979,Papi_B,4.0
100980,Papi_B,5.0
100981,Papi_B,5.0
100982,Papi_B,9.0
100983,Papi_B,9.0
100984,Papi_B,9.0
100985,Papi_B,6.0
100986,Papi_B,6.0
100987,Papi_B,8.0
100988,Papi_B,4.0
100989,Papi_B,8.0
100990,Papi_B,4.0
100991,Papi_B,3.0
100992,Papi_B,4.0
100993,Papi_B,8.0
100994,Papi_B,6.0
100995,Papi_B,4.9920263805173395
100996,Papi_B,2.0
100997,Papi_B,7.0
100998,Papi_B,4.0
100999,Papi_B,9.0
101000,Papi_B,3.0
101001,Papi_B,7.0
101002,Papi_B,1.0
101003,Papi_B,1.0
101004,Papi_B,1.0
101005,Papi_B,4.9920263805173395
101006,Papi_B,1.0
101007,Papi_B,7.0
101008,Papi_B,8.0
101009,Papi_B,7.0
101010,Papi_B,3.0
101011,Papi_B,2.0
101012,Papi_B,8.0
101013,Papi_B,8.0
101014,Papi_B,8.0
101015,Papi_B,7.0
101016,Papi_B,3.0
101017,Papi_B,8.0
101018,Papi_B,7.0
101019,Papi_B,8.0
101020,Papi_B,4.9920263805173395
101021,Papi_B,4.9920263805173395
101022,Papi_B,5.0
101023,Papi_B,4.0
101024,Papi_B,1.0
101025,Papi_B,7.0
101026,Papi_B,2.0
101027,Papi_B,6.0
101028,Papi_B,4.0
101029,Papi_B,3.0
101030,Papi_B,1.0
101031,Papi_B,4.0
101032,Papi_B,6.0
101033,Papi_B,4.9920263805173395
101034,Papi_B,8.0
101035,Papi_B,6.0
101036,Papi_B,4.0
101037,Papi_B,3.0
101038,Papi_B,5.0
101039,Papi_B,6.0
101040,Papi_B,9.0
101041,Papi_B,4.0
101042,Papi_B,4.9920263805173395
101043,Papi_B,5.0
101044,Papi_B,5.0
101045,Papi_B,9.0
101046,Papi_B,8.0
101047,Papi_B,8.0
101048,Papi_B,4.0
101049,Papi_B,6.0
101050,Papi_B,1.0
101051,Papi_B,9.0
101052,Papi_B,4.9920263805173395
101053,Papi_B,1.0
101054,Papi_B,9.0
101055,Papi_B,4.9920263805173395
101056,Papi_B,8.0
101057,Papi_B,8.0
101058,Papi_B,1.0
101059,Papi_B,4.9920263805173395
101060,Papi_B,4.9920263805173395
101061,Papi_B,1.0
101062,Papi_B,2.0
101063,Papi_B,2.0
101064,Papi_B,4.0
101065,Papi_B,1.0
101066,Papi_B,1.0
101067,Papi_B,6.0
101068,Papi_B,4.9920263805173395
101069,Papi_B,5.0
101070,Papi_B,5.0
101071,Papi_B,7.0
101072,Papi_B,6.0
101073,Papi_B,1.0
101074,Papi_B,3.0
101075,Papi_B,2.0
101076,Papi_B,9.0
101077,Papi_B,7.0
101078,Papi_B,1.0
101079,Papi_B,3.0
101080,Papi_B,7.0
101081,Papi_B,2.0
101082,Papi_B,1.0
101083,Papi_B,8.0
101084,Papi_B,5.0
101085,Papi_B,2.0
101086,Papi_B,1.0
101087,Papi_B,1.0
101088,Papi_B,2.0
101089,Papi_B,9.0
101090,Papi_B,2.0
101091,Papi_B,4.0
101092,Papi_B,4.9920263805173395
101093,Papi_B,2.0
101094,Papi_B,7.0
101095,Papi_B,4.0
101096,Papi_B,2.0
101097,Papi_B,9.0
101098,Papi_B,6.0
101099,Papi_B,7.0
101100,Papi_B,8.0
101101,Papi_B,4.9920263805173395
101102,Papi_B,1.0
101103,Papi_B,7.0
101104,Papi_B,4.0
101105,Papi_B,8.0
101106,Papi_B,3.0
101107,Papi_B,6.0
101108,Papi_B,5.0
101109,Papi_B,9.0
101110,Papi_B,5.0
101111,Papi_B,4.0
101112,Papi_B,9.0
101113,Papi_B,4.0
101114,Papi_B,2.0
101115,Papi_B,6.0
101116,Papi_B,4.9920263805173395
101117,Papi_B,9.0
101118,Papi_B,4.0
101119,Papi_B,1.0
101120,Papi_B,1.0
101121,Papi_B,7.0
101122,Papi_B,4.9920263805173395
101123,Papi_B,3.0
101124,Papi_B,5.0
101125,Papi_B,6.0
101126,Papi_B,4.0
101127,Papi_B,8.0
101128,Papi_B,1.0
101129,Papi_B,4.9920263805173395
101130,Papi_B,4.0
101131,Papi_B,3.0
101132,Papi_B,1.0
101133,Papi_B,8.0
101134,Papi_B,9.0
101135,Papi_B,4.0
101136,Papi_B,3.0
101137,Papi_B,9.0
101138,Papi_B,1.0
101139,Papi_B,5.0
101140,Papi_B,8.0
101141,Papi_B,8.0
101142,Papi_B,1.0
101143,Papi_B,4.0
101144,Papi_B,1.0
101145,Papi_B,5.0
101146,Papi_B,3.0
101147,Papi_B,4.0
101148,Papi_B,1.0
101149,Papi_B,3.0
101150,Papi_B,1.0
101151,Papi_B,6.0
101152,Papi_B,8.0
101153,Papi_B,1.0
101154,Papi_B,5.0
101155,Papi_B,8.0
101156,Papi_B,1.0
101157,Papi_B,4.0
101158,Papi_B,4.0
101159,Papi_B,9.0
101160,Papi_B,6.0
101161,Papi_B,2.0
101162,Papi_B,2.0
101163,Papi_B,9.0
101164,Papi_B,1.0
101165,Papi_B,7.0
101166,Papi_B,7.0
101167,Papi_B,4.0
101168,Papi_B,4.9920263805173395
101169,Papi_B,4.0
101170,Papi_B,7.0
101171,Papi_B,2.0
101172,Papi_B,1.0
101173,Papi_B,4.9920263805173395
101174,Papi_B,9.0
101175,Papi_B,4.9920263805173395
101176,Papi_B,3.0
101177,Papi_B,3.0
101178,Papi_B,4.9920263805173395
101179,Papi_B,6.0
101180,Papi_B,2.0
101181,Papi_B,9.0
101182,Papi_B,8.0
101183,Papi_B,1.0
101184,Papi_B,6.0
101185,Papi_B,8.0
101186,Papi_B,4.0
101187,Papi_B,7.0
101188,Papi_B,7.0
101189,Papi_B,4.0
101190,Papi_B,8.0
101191,Papi_B,5.0
101192,Papi_B,2.0
101193,Papi_B,3.0
101194,Papi_B,2.0
101195,Papi_B,9.0
101196,Papi_B,2.0
101197,Papi_B,5.0
101198,Papi_B,1.0
101199,Papi_B,7.0
101200,Papi_B,2.0
101201,Papi_B,4.9920263805173395
101202,Papi_B,9.0
101203,Papi_B,2.0
101204,Papi_B,4.0
101205,Papi_B,9.0
101206,Papi_B,6.0
101207,Papi_B,5.0
101208,Papi_B,1.0
101209,Papi_B,7.0
101210,Papi_B,5.0
101211,Papi_B,6.0
101212,Papi_B,2.0
101213,Papi_B,2.0
101214,Papi_B,4.9920263805173395
101215,Papi_B,9.0
101216,Papi_B,7.0
101217,Papi_B,1.0
101218,Papi_B,4.9920263805173395
101219,Papi_B,9.0
101220,Papi_B,9.0
101221,Papi_B,2.0
101222,Papi_B,8.0
101223,Papi_B,4.0
101224,Papi_B,1.0
101225,Papi_B,3.0
101226,Papi_B,3.0
101227,Papi_B,5.0
101228,Papi_B,3.0
101229,Papi_B,2.0
101230,Papi_B,8.0
101231,Papi_B,4.9920263805173395
101232,Papi_B,9.0
101233,Papi_B,9.0
101234,Papi_B,4.9920263805173395
101235,Papi_B,2.0
101236,Papi_B,1.0
101237,Papi_B,2.0
101238,Papi_B,5.0
101239,Papi_B,3.0
101240,Papi_B,1.0
101241,Papi_B,2.0
101242,Papi_B,9.0
101243,Papi_B,1.0
101244,Papi_B,7.0
101245,Papi_B,7.0
101246,Papi_B,8.0
101247,Papi_B,6.0
101248,Papi_B,2.0
101249,Papi_B,2.0
101250,Papi_B,2.0
101251,Papi_B,5.0
101252,Papi_B,1.0
101253,Papi_B,2.0
101254,Papi_B,2.0
101255,Papi_B,8.0
101256,Papi_B,4.0
101257,Papi_B,9.0
101258,Papi_B,2.0
101259,Papi_B,6.0
101260,Papi_B,3.0
101261,Papi_B,3.0
101262,Papi_B,9.0
101263,Papi_B,3.0
101264,Papi_B,2.0
101265,Papi_B,6.0
101266,Papi_B,4.0
101267,Papi_B,4.9920263805173395
101268,Papi_B,1.0
101269,Papi_B,4.9920263805173395
101270,Papi_B,8.0
101271,Papi_B,9.0
101272,Papi_B,5.0
101273,Papi_B,9.0
101274,Papi_B,5.0
101275,Papi_B,3.0
101276,Papi_B,1.0
101277,Papi_B,4.0
101278,Papi_B,1.0
101279,Papi_B,4.9920263805173395
101280,Papi_B,9.0
101281,Papi_B,4.0
101282,Papi_B,3.0
101283,Papi_B,7.0
101284,Papi_B,2.0
101285,Papi_B,2.0
101286,Papi_B,6.0
101287,Papi_B,1.0
101288,Papi_B,7.0
101289,Papi_B,8.0
101290,Papi_B,7.0
101291,Papi_B,4.9920263805173395
101292,Papi_B,2.0
101293,Papi_B,2.0
101294,Papi_B,3.0
101295,Papi_B,8.0
101296,Papi_B,4.0
101297,Papi_B,8.0
101298,Papi_B,2.0
101299,Papi_B,6.0
101300,Papi_B,3.0
101301,Papi_B,4.9920263805173395
101302,Papi_B,1.0
101303,Papi_B,7.0
101304,Papi_B,4.9920263805173395
101305,Papi_B,9.0
101306,Papi_B,3.0
101307,Papi_B,1.0
101308,Papi_B,1.0
101309,Papi_B,2.0
101310,Papi_B,5.0
101311,Papi_B,4.0
101312,Papi_B,7.0
101313,Papi_B,8.0
101314,Papi_B,6.0
101315,Papi_B,8.0
101316,Papi_B,9.0
101317,Papi_B,6.0
101318,Papi_B,2.0
101319,Papi_B,9.0
101320,Papi_B,8.0
101321,Papi_B,6.0
101322,Papi_B,1.0
101323,Papi_B,1.0
101324,Papi_B,4.0
101325,Papi_B,2.0
101326,Papi_B,9.0
101327,Papi_B,3.0
101328,Papi_B,4.0
101329,Papi_B,7.0
101330,Papi_B,2.0
101331,Papi_B,4.0
101332,Papi_B,5.0
101333,Papi_B,8.0
101334,Papi_B,5.0
101335,Papi_B,9.0
101336,Papi_B,9.0
101337,Papi_B,8.0
101338,Papi_B,5.0
101339,Papi_B,7.0
101340,Papi_B,9.0
101341,Papi_B,4.0
101342,Papi_B,2.0
101343,Papi_B,9.0
101344,Papi_B,3.0
101345,Papi_B,8.0
101346,Papi_B,3.0
101347,Papi_B,4.0
101348,Papi_B,1.0
101349,Papi_B,1.0
101350,Papi_B,9.0
101351,Papi_B,8.0
101352,Papi_B,9.0
101353,Papi_B,8.0
101354,Papi_B,1.0
101355,Papi_B,4.0
101356,Papi_B,7.0
101357,Papi_B,2.0
101358,Papi_B,4.9920263805173395
101359,Papi_B,2.0
101360,Papi_B,8.0
101361,Papi_B,4.0
101362,Papi_B,3.0
101363,Papi_B,7.0
101364,Papi_B,5.0
101365,Papi_B,3.0
101366,Papi_B,6.0
101367,Papi_B,8.0
101368,Papi_B,6.0
101369,Papi_B,2.0
101370,Papi_B,2.0
101371,Papi_B,4.9920263805173395
101372,Papi_B,4.0
101373,Papi_B,2.0
101374,Papi_B,2.0
101375,Papi_B,4.0
101376,Papi_B,8.0
101377,Papi_B,1.0
101378,Papi_B,5.0
101379,Papi_B,3.0
101380,Papi_B,4.0
101381,Papi_B,4.0
101382,Papi_B,7.0
101383,Papi_B,5.0
101384,Papi_B,4.9920263805173395
101385,Papi_B,9.0
101386,Papi_B,8.0
101387,Papi_B,4.0
101388,Papi_B,2.0
101389,Papi_B,5.0
101390,Papi_B,2.0
101391,Papi_B,8.0
101392,Papi_B,6.0
101393,Papi_B,8.0
101394,Papi_B,6.0
101395,Papi_B,7.0
101396,Papi_B,4.9920263805173395
101397,Papi_B,4.9920263805173395
101398,Papi_B,6.0
101399,Papi_B,6.0
101400,Papi_B,6.0
101401,Papi_B,3.0
101402,Papi_B,2.0
101403,Papi_B,5.0
101404,Papi_B,6.0
101405,Papi_B,2.0
101406,Papi_B,9.0
101407,Papi_B,9.0
101408,Papi_B,2.0
101409,Papi_B,2.0
101410,Papi_B,5.0
101411,Papi_B,4.0
101412,Papi_B,1.0
101413,Papi_B,1.0
101414,Papi_B,8.0
101415,Papi_B,6.0
101416,Papi_B,6.0
101417,Papi_B,3.0
101418,Papi_B,9.0
101419,Papi_B,6.0
101420,Papi_B,5.0
101421,Papi_B,2.0
101422,Papi_B,5.0
101423,Papi_B,3.0
101424,Papi_B,9.0
101425,Papi_B,3.0
101426,Papi_B,4.0
101427,Papi_B,5.0
101428,Papi_B,7.0
101429,Papi_B,4.0
101430,Papi_B,4.0
101431,Papi_B,4.0
101432,Papi_B,1.0
101433,Papi_B,3.0
101434,Papi_B,7.0
101435,Papi_B,1.0
101436,Papi_B,4.0
101437,Papi_B,9.0
101438,Papi_B,6.0
101439,Papi_B,9.0
101440,Papi_B,3.0
101441,Papi_B,4.9920263805173395
101442,Papi_B,5.0
101443,Papi_B,1.0
101444,Papi_B,5.0
101445,Papi_B,3.0
101446,Papi_B,8.0
101447,Papi_B,3.0
101448,Papi_B,6.0
101449,Papi_B,3.0
101450,Papi_B,8.0
101451,Papi_B,1.0
101452,Papi_B,4.9920263805173395
101453,Papi_B,1.0
101454,Papi_B,1.0
101455,Papi_B,1.0
101456,Papi_B,7.0
101457,Papi_B,6.0
101458,Papi_B,8.0
101459,Papi_B,9.0
101460,Papi_B,3.0
101461,Papi_B,1.0
101462,Papi_B,2.0
101463,Papi_B,6.0
101464,Papi_B,2.0
101465,Papi_B,7.0
101466,Papi_B,4.9920263805173395
101467,Papi_B,4.0
101468,Papi_B,9.0
101469,Papi_B,1.0
101470,Papi_B,6.0
101471,Papi_B,9.0
101472,Papi_B,4.9920263805173395
101473,Papi_B,2.0
101474,Papi_B,4.9920263805173395
101475,Papi_B,4.9920263805173395
101476,Papi_B,3.0
101477,Papi_B,6.0
101478,Papi_B,1.0
101479,Papi_B,9.0
101480,Papi_B,2.0
101481,Papi_B,1.0
101482,Papi_B,1.0
101483,Papi_B,2.0
101484,Papi_B,5.0
101485,Papi_B,5.0
101486,Papi_B,8.0
101487,Papi_B,2.0
101488,Papi_B,5.0
101489,Papi_B,9.0
101490,Papi_B,2.0
101491,Papi_B,5.0
101492,Papi_B,3.0
101493,Papi_B,1.0
101494,Papi_B,4.9920263805173395
101495,Papi_B,3.0
101496,Papi_B,8.0
101497,Papi_B,7.0
101498,Papi_B,8.0
101499,Papi_B,3.0
101500,Papi_B,4.9920263805173395
101501,Papi_B,9.0
101502,Papi_B,2.0
101503,Papi_B,8.0
101504,Papi_B,6.0
101505,Papi_B,2.0
101506,Papi_B,7.0
101507,Papi_B,2.0
101508,Papi_B,3.0
101509,Papi_B,6.0
101510,Papi_B,4.0
101511,Papi_B,7.0
101512,Papi_B,1.0
101513,Papi_B,8.0
101514,Papi_B,4.0
101515,Papi_B,1.0
101516,Papi_B,8.0
101517,Papi_B,3.0
101518,Papi_B,9.0
101519,Papi_B,8.0
101520,Papi_B,9.0
101521,Papi_B,2.0
101522,Papi_B,4.9920263805173395
101523,Papi_B,4.0
101524,Papi_B,3.0
101525,Papi_B,2.0
101526,Papi_B,9.0
101527,Papi_B,8.0
101528,Papi_B,4.0
101529,Papi_B,2.0
101530,Papi_B,4.9920263805173395
101531,Papi_B,3.0
101532,Papi_B,4.0
101533,Papi_B,8.0
101534,Papi_B,6.0
101535,Papi_B,7.0
101536,Papi_B,9.0
101537,Papi_B,2.0
101538,Papi_B,6.0
101539,Papi_B,4.9920263805173395
101540,Papi_B,7.0
101541,Papi_B,6.0
101542,Papi_B,6.0
101543,Papi_B,4.0
101544,Papi_B,2.0
101545,Papi_B,4.0
101546,Papi_B,7.0
101547,Papi_B,3.0
101548,Papi_B,4.9920263805173395
101549,Papi_B,5.0
101550,Papi_B,4.9920263805173395
101551,Papi_B,4.0
101552,Papi_B,9.0
101553,Papi_B,6.0
101554,Papi_B,6.0
101555,Papi_B,7.0
101556,Papi_B,3.0
101557,Papi_B,5.0
101558,Papi_B,1.0
101559,Papi_B,1.0
101560,Papi_B,2.0
101561,Papi_B,8.0
101562,Papi_B,4.9920263805173395
101563,Papi_B,3.0
101564,Papi_B,2.0
101565,Papi_B,1.0
101566,Papi_B,6.0
101567,Papi_B,7.0
101568,Papi_B,8.0
101569,Papi_B,1.0
101570,Papi_B,8.0
101571,Papi_B,6.0
101572,Papi_B,9.0
101573,Papi_B,2.0
101574,Papi_B,9.0
101575,Papi_B,5.0
101576,Papi_B,7.0
101577,Papi_B,4.9920263805173395
101578,Papi_B,5.0
101579,Papi_B,8.0
101580,Papi_B,1.0
101581,Papi_B,5.0
101582,Papi_B,8.0
101583,Papi_B,3.0
101584,Papi_B,4.9920263805173395
101585,Papi_B,7.0
101586,Papi_B,1.0
101587,Papi_B,1.0
101588,Papi_B,4.0
101589,Papi_B,3.0
101590,Papi_B,6.0
101591,Papi_B,4.9920263805173395
101592,Papi_B,2.0
101593,Papi_B,6.0
101594,Papi_B,1.0
101595,Papi_B,8.0
101596,Papi_B,4.9920263805173395
101597,Papi_B,3.0
101598,Papi_B,4.9920263805173395
101599,Papi_B,2.0
101600,Papi_B,8.0
101601,Papi_B,4.0
101602,Papi_B,3.0
101603,Papi_B,4.0
101604,Papi_B,2.0
101605,Papi_B,8.0
101606,Papi_B,3.0
101607,Papi_B,1.0
101608,Papi_B,4.9920263805173395
101609,Papi_B,9.0
101610,Papi_B,2.0
101611,Papi_B,7.0
101612,Papi_B,8.0
101613,Papi_B,8.0
101614,Papi_B,4.9920263805173395
101615,Papi_B,3.0
101616,Papi_B,6.0
101617,Papi_B,3.0
101618,Papi_B,2.0
101619,Papi_B,6.0
101620,Papi_B,3.0
101621,Papi_B,3.0
101622,Papi_B,2.0
101623,Papi_B,6.0
101624,Papi_B,5.0
101625,Papi_B,2.0
101626,Papi_B,1.0
101627,Papi_B,7.0
101628,Papi_B,9.0
101629,Papi_B,4.0
101630,Papi_B,4.9920263805173395
101631,Papi_B,7.0
101632,Papi_B,1.0
101633,Papi_B,5.0
101634,Papi_B,2.0
101635,Papi_B,6.0
101636,Papi_B,3.0
101637,Papi_B,4.9920263805173395
101638,Papi_B,6.0
101639,Papi_B,1.0
101640,Papi_B,2.0
101641,Papi_B,8.0
101642,Papi_B,7.0
101643,Papi_B,3.0
101644,Papi_B,6.0
101645,Papi_B,4.9920263805173395
101646,Papi_B,3.0
101647,Papi_B,2.0
101648,Papi_B,8.0
101649,Papi_B,5.0
101650,Papi_B,2.0
101651,Papi_B,9.0
101652,Papi_B,5.0
101653,Papi_B,9.0
101654,Papi_B,8.0
101655,Papi_B,8.0
101656,Papi_B,3.0
101657,Papi_B,8.0
101658,Papi_B,7.0
101659,Papi_B,5.0
101660,Papi_B,7.0
101661,Papi_B,2.0
101662,Papi_B,9.0
101663,Papi_B,3.0
101664,Papi_B,8.0
101665,Papi_B,2.0
101666,Papi_B,4.9920263805173395
101667,Papi_B,3.0
101668,Papi_B,8.0
101669,Papi_B,4.0
101670,Papi_B,1.0
101671,Papi_B,5.0
101672,Papi_B,5.0
101673,Papi_B,4.0
101674,Papi_B,6.0
101675,Papi_B,6.0
101676,Papi_B,4.0
101677,Papi_B,9.0
101678,Papi_B,9.0
101679,Papi_B,3.0
101680,Papi_B,8.0
101681,Papi_B,4.0
101682,Papi_B,8.0
101683,Papi_B,4.0
101684,Papi_B,1.0
101685,Papi_B,7.0
101686,Papi_B,1.0
101687,Papi_B,8.0
101688,Papi_B,1.0
101689,Papi_B,8.0
101690,Papi_B,1.0
101691,Papi_B,7.0
101692,Papi_B,7.0
101693,Papi_B,4.9920263805173395
101694,Papi_B,4.0
101695,Papi_B,4.9920263805173395
101696,Papi_B,9.0
101697,Papi_B,3.0
101698,Papi_B,5.0
101699,Papi_B,2.0
101700,Papi_B,3.0
101701,Papi_B,5.0
101702,Papi_B,5.0
101703,Papi_B,5.0
101704,Papi_B,4.0
101705,Papi_B,5.0
101706,Papi_B,5.0
101707,Papi_B,5.0
101708,Papi_B,1.0
101709,Papi_B,4.9920263805173395
101710,Papi_B,6.0
101711,Papi_B,4.0
101712,Papi_B,5.0
101713,Papi_B,6.0
101714,Papi_B,4.9920263805173395
101715,Papi_B,4.0
101716,Papi_B,3.0
101717,Papi_B,4.0
101718,Papi_B,7.0
101719,Papi_B,4.9920263805173395
101720,Papi_B,1.0
101721,Papi_B,6.0
101722,Papi_B,6.0
