employee_id,directorate,role,grade,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
100835,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,27.00,98.31,99.44,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,99.44,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,99.44,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Core Competencies,avg_competency_score_tv,3.39,5.95,175.64,175.64,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Motivation & Drive,pauli,63.50,89.00,140.16,140.16,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,PAPI General Score,papi_score_tv,5.00,4.60,92.00,92.00,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Social Orientation & Collaboration,faxtor,59.00,45.00,76.27,76.27,97.25
100835,HR & Corp Affairs,Brand Executive,SMA,Top Strength Theme,strength_theme,0,Intellection,0.00,0.00,97.25
100836,Commercial,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,15.00,54.62,105.72,96.74
100836,Commercial,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,105.00,95.88,105.72,96.74
100836,Commercial,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,105.72,96.74
100836,Commercial,Brand Executive,SMA,Core Competencies,avg_competency_score_tv,3.39,3.50,103.51,103.51,96.74
100836,Commercial,Brand Executive,SMA,Motivation & Drive,pauli,63.50,60.00,94.49,94.49,96.74
100836,Commercial,Brand Executive,SMA,PAPI General Score,papi_score_tv,5.00,5.70,114.01,114.01,96.74
100836,Commercial,Brand Executive,SMA,Social Orientation & Collaboration,faxtor,59.00,96.00,162.71,162.71,96.74
100836,Commercial,Brand Executive,SMA,Top Strength Theme,strength_theme,0,Responsibility,0.00,0.00,96.74
100837,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,28.00,101.95,116.78,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,iq,109.51,126.00,115.05,116.78,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,116.78,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Core Competencies,avg_competency_score_tv,3.39,3.57,105.35,105.35,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Motivation & Drive,pauli,63.50,47.00,74.02,74.02,92.40
100837,HR & Corp Affairs,Brand Executive,D3,PAPI General Score,papi_score_tv,5.00,4.10,82.01,82.01,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Social Orientation & Collaboration,faxtor,59.00,45.00,76.27,76.27,92.40
100837,HR & Corp Affairs,Brand Executive,D3,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,92.40
100838,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,35.00,127.44,128.01,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,135.00,123.27,128.01,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,128.01,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Core Competencies,avg_competency_score_tv,3.39,3.35,98.84,98.84,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Motivation & Drive,pauli,63.50,73.00,114.96,114.96,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,PAPI General Score,papi_score_tv,5.00,5.15,103.01,103.01,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Social Orientation & Collaboration,faxtor,59.00,87.00,147.46,147.46,115.38
100838,HR & Corp Affairs,Brand Executive,SMA,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,115.38
100839,Technology,Data Analyst,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,35.00,127.44,119.41,73.60
100839,Technology,Data Analyst,S1,Cognitive Complexity & Problem-Solving,iq,109.51,125.00,114.14,119.41,73.60
100839,Technology,Data Analyst,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,119.41,73.60
100839,Technology,Data Analyst,S1,Core Competencies,avg_competency_score_tv,3.39,2.52,74.38,74.38,73.60
100839,Technology,Data Analyst,S1,Motivation & Drive,pauli,63.50,63.00,99.21,99.21,73.60
100839,Technology,Data Analyst,S1,PAPI General Score,papi_score_tv,5.00,5.65,113.01,113.01,73.60
100839,Technology,Data Analyst,S1,Social Orientation & Collaboration,faxtor,59.00,21.00,35.59,35.59,73.60
100839,Technology,Data Analyst,S1,Top Strength Theme,strength_theme,0,Consistency,0.00,0.00,73.60
100840,Technology,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,100.00,86.31
100840,Technology,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,100.00,86.31
100840,Technology,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,100.00,86.31
100840,Technology,Sales Superviser,D3,Core Competencies,avg_competency_score_tv,3.39,2.42,71.43,71.43,86.31
100840,Technology,Sales Superviser,D3,Motivation & Drive,pauli,63.50,20.00,31.50,31.50,86.31
100840,Technology,Sales Superviser,D3,PAPI General Score,papi_score_tv,5.00,4.90,98.00,98.00,86.31
100840,Technology,Sales Superviser,D3,Social Orientation & Collaboration,faxtor,59.00,69.00,116.95,116.95,86.31
100840,Technology,Sales Superviser,D3,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,86.31
100841,HR & Corp Affairs,Supply Planner,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,25.00,91.03,81.78,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Cognitive Complexity & Problem-Solving,iq,109.51,96.00,87.66,81.78,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,81.78,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Core Competencies,avg_competency_score_tv,3.39,3.01,88.97,88.97,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Motivation & Drive,pauli,63.50,73.00,114.96,114.96,88.94
100841,HR & Corp Affairs,Supply Planner,S2,PAPI General Score,papi_score_tv,5.00,4.60,92.00,92.00,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Social Orientation & Collaboration,faxtor,59.00,92.00,155.93,155.93,88.94
100841,HR & Corp Affairs,Supply Planner,S2,Top Strength Theme,strength_theme,0,Individualization,0.00,0.00,88.94
100842,Commercial,Brand Executive,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,26.00,94.67,128.51,94.50
100842,Commercial,Brand Executive,D3,Cognitive Complexity & Problem-Solving,iq,109.51,136.00,124.19,128.51,94.50
100842,Commercial,Brand Executive,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,128.51,94.50
100842,Commercial,Brand Executive,D3,Core Competencies,avg_competency_score_tv,3.39,3.23,95.42,95.42,94.50
100842,Commercial,Brand Executive,D3,Motivation & Drive,pauli,63.50,56.00,88.19,88.19,94.50
100842,Commercial,Brand Executive,D3,PAPI General Score,papi_score_tv,5.00,5.20,104.01,104.01,94.50
100842,Commercial,Brand Executive,D3,Social Orientation & Collaboration,faxtor,59.00,89.00,150.85,150.85,94.50
100842,Commercial,Brand Executive,D3,Top Strength Theme,strength_theme,0,Communication,0.00,0.00,94.50
100843,Technology,Data Analyst,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,31.00,112.87,91.42,72.03
100843,Technology,Data Analyst,S2,Cognitive Complexity & Problem-Solving,iq,109.51,122.00,111.40,91.42,72.03
100843,Technology,Data Analyst,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,3.00,50.00,91.42,72.03
100843,Technology,Data Analyst,S2,Core Competencies,avg_competency_score_tv,3.39,3.13,92.52,92.52,72.03
100843,Technology,Data Analyst,S2,Motivation & Drive,pauli,63.50,65.00,102.36,102.36,72.03
100843,Technology,Data Analyst,S2,PAPI General Score,papi_score_tv,5.00,4.75,95.01,95.01,72.03
100843,Technology,Data Analyst,S2,Social Orientation & Collaboration,faxtor,59.00,30.00,50.85,50.85,72.03
100843,Technology,Data Analyst,S2,Top Strength Theme,strength_theme,0,Restorative,0.00,0.00,72.03
100844,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,31.00,112.87,110.68,84.47
100844,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,iq,109.51,94.00,85.83,110.68,84.47
100844,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,110.68,84.47
100844,Technology,Finance Officer,S2,Core Competencies,avg_competency_score_tv,3.39,3.63,107.23,107.23,84.47
100844,Technology,Finance Officer,S2,Motivation & Drive,pauli,63.50,89.00,140.16,140.16,84.47
100844,Technology,Finance Officer,S2,PAPI General Score,papi_score_tv,5.00,5.15,102.99,102.99,84.47
100844,Technology,Finance Officer,S2,Social Orientation & Collaboration,faxtor,59.00,27.00,45.76,45.76,84.47
100844,Technology,Finance Officer,S2,Top Strength Theme,strength_theme,0,Input,0.00,0.00,84.47
100845,Commercial,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,122.22,82.25
100845,Commercial,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,122.22,82.25
100845,Commercial,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,122.22,82.25
100845,Commercial,Finance Officer,SMA,Core Competencies,avg_competency_score_tv,3.39,3.10,91.51,91.51,82.25
100845,Commercial,Finance Officer,SMA,Motivation & Drive,pauli,63.50,39.00,61.42,61.42,82.25
100845,Commercial,Finance Officer,SMA,PAPI General Score,papi_score_tv,5.00,6.00,120.01,120.01,82.25
100845,Commercial,Finance Officer,SMA,Social Orientation & Collaboration,faxtor,59.00,58.00,98.31,98.31,82.25
100845,Commercial,Finance Officer,SMA,Top Strength Theme,strength_theme,0,Learner,0.00,0.00,82.25
100846,HR & Corp Affairs,Supply Planner,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,41.00,149.28,99.30,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Cognitive Complexity & Problem-Solving,iq,109.51,108.00,98.62,99.30,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,3.00,50.00,99.30,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Core Competencies,avg_competency_score_tv,3.39,2.29,67.65,67.65,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Motivation & Drive,pauli,63.50,87.00,137.01,137.01,75.85
100846,HR & Corp Affairs,Supply Planner,D3,PAPI General Score,papi_score_tv,5.00,5.10,102.00,102.00,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Social Orientation & Collaboration,faxtor,59.00,29.00,49.15,49.15,75.85
100846,HR & Corp Affairs,Supply Planner,D3,Top Strength Theme,strength_theme,0,Achiever,0.00,0.00,75.85
100847,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,21.00,76.46,96.64,89.10
100847,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,106.00,96.79,96.64,89.10
100847,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,96.64,89.10
100847,Technology,HRBP,SMA,Core Competencies,avg_competency_score_tv,3.39,3.29,97.19,97.19,89.10
100847,Technology,HRBP,SMA,Motivation & Drive,pauli,63.50,77.00,121.26,121.26,89.10
100847,Technology,HRBP,SMA,PAPI General Score,papi_score_tv,5.00,4.45,88.99,88.99,89.10
100847,Technology,HRBP,SMA,Social Orientation & Collaboration,faxtor,59.00,77.00,130.51,130.51,89.10
100847,Technology,HRBP,SMA,Top Strength Theme,strength_theme,0,Input,0.00,0.00,89.10
100848,Technology,Brand Executive,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,14.00,50.97,83.20,60.16
100848,Technology,Brand Executive,D3,Cognitive Complexity & Problem-Solving,iq,109.51,108.00,98.62,83.20,60.16
100848,Technology,Brand Executive,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,83.20,60.16
100848,Technology,Brand Executive,D3,Core Competencies,avg_competency_score_tv,3.39,2.77,81.88,81.88,60.16
100848,Technology,Brand Executive,D3,Motivation & Drive,pauli,63.50,33.00,51.97,51.97,60.16
100848,Technology,Brand Executive,D3,PAPI General Score,papi_score_tv,5.00,5.50,110.00,110.00,60.16
100848,Technology,Brand Executive,D3,Social Orientation & Collaboration,faxtor,59.00,20.00,33.90,33.90,60.16
100848,Technology,Brand Executive,D3,Top Strength Theme,strength_theme,0,Communication,0.00,0.00,60.16
100849,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,23.00,83.74,113.30,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,iq,109.51,98.00,89.49,113.30,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,113.30,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Core Competencies,avg_competency_score_tv,3.39,3.07,90.64,90.64,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Motivation & Drive,pauli,63.50,35.00,55.12,55.12,94.83
100849,HR & Corp Affairs,Finance Officer,S1,PAPI General Score,papi_score_tv,5.00,4.65,92.99,92.99,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Social Orientation & Collaboration,faxtor,59.00,69.00,116.95,116.95,94.83
100849,HR & Corp Affairs,Finance Officer,S1,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,94.83
100850,Commercial,Data Analyst,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,72.22,98.80
100850,Commercial,Data Analyst,S1,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,72.22,98.80
100850,Commercial,Data Analyst,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,72.22,98.80
100850,Commercial,Data Analyst,S1,Core Competencies,avg_competency_score_tv,3.39,5.43,160.46,160.46,98.80
100850,Commercial,Data Analyst,S1,Motivation & Drive,pauli,63.50,34.00,53.54,53.54,98.80
100850,Commercial,Data Analyst,S1,PAPI General Score,papi_score_tv,5.00,5.50,109.99,109.99,98.80
100850,Commercial,Data Analyst,S1,Social Orientation & Collaboration,faxtor,59.00,57.00,96.61,96.61,98.80
100850,Commercial,Data Analyst,S1,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,98.80
100851,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,21.00,76.46,72.74,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,iq,109.51,137.00,125.10,72.74,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,72.74,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Core Competencies,avg_competency_score_tv,3.39,3.24,95.65,95.65,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Motivation & Drive,pauli,63.50,95.00,149.61,149.61,78.88
100851,HR & Corp Affairs,Data Analyst,S1,PAPI General Score,papi_score_tv,5.00,3.95,79.01,79.01,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Social Orientation & Collaboration,faxtor,59.00,45.00,76.27,76.27,78.88
100851,HR & Corp Affairs,Data Analyst,S1,Top Strength Theme,strength_theme,0,Futuristic,0.00,0.00,78.88
100852,Commercial,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,35.00,127.44,121.93,78.78
100852,Commercial,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,115.00,105.01,121.93,78.78
100852,Commercial,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,121.93,78.78
100852,Commercial,Data Analyst,SMA,Core Competencies,avg_competency_score_tv,3.39,2.73,80.65,80.65,78.78
100852,Commercial,Data Analyst,SMA,Motivation & Drive,pauli,63.50,83.00,130.71,130.71,78.78
100852,Commercial,Data Analyst,SMA,PAPI General Score,papi_score_tv,5.00,4.85,97.00,97.00,78.78
100852,Commercial,Data Analyst,SMA,Social Orientation & Collaboration,faxtor,59.00,25.00,42.37,42.37,78.78
100852,Commercial,Data Analyst,SMA,Top Strength Theme,strength_theme,0,Learner,0.00,0.00,78.78
100853,Commercial,Data Analyst,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,29.00,105.59,101.17,83.38
100853,Commercial,Data Analyst,D3,Cognitive Complexity & Problem-Solving,iq,109.51,89.00,81.27,101.17,83.38
100853,Commercial,Data Analyst,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,101.17,83.38
100853,Commercial,Data Analyst,D3,Core Competencies,avg_competency_score_tv,3.39,2.70,79.70,79.70,83.38
100853,Commercial,Data Analyst,D3,Motivation & Drive,pauli,63.50,79.00,124.41,124.41,83.38
100853,Commercial,Data Analyst,D3,PAPI General Score,papi_score_tv,5.00,4.75,95.00,95.00,83.38
100853,Commercial,Data Analyst,D3,Social Orientation & Collaboration,faxtor,59.00,59.00,100.00,100.00,83.38
100853,Commercial,Data Analyst,D3,Top Strength Theme,strength_theme,0,Achiever,0.00,0.00,83.38
100854,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,21.00,76.46,74.95,67.52
100854,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,126.00,115.05,74.95,67.52
100854,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,2.00,33.33,74.95,67.52
100854,Commercial,HRBP,SMA,Core Competencies,avg_competency_score_tv,3.39,3.32,98.01,98.01,67.52
100854,Commercial,HRBP,SMA,Motivation & Drive,pauli,63.50,23.00,36.22,36.22,67.52
100854,Commercial,HRBP,SMA,PAPI General Score,papi_score_tv,5.00,5.90,117.98,117.98,67.52
100854,Commercial,HRBP,SMA,Social Orientation & Collaboration,faxtor,59.00,46.00,77.97,77.97,67.52
100854,Commercial,HRBP,SMA,Top Strength Theme,strength_theme,0,Consistency,0.00,0.00,67.52
100855,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,16.00,58.26,63.93,60.29
100855,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,128.00,116.88,63.93,60.29
100855,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,63.93,60.29
100855,Commercial,Sales Superviser,SMA,Core Competencies,avg_competency_score_tv,3.39,3.13,92.53,92.53,60.29
100855,Commercial,Sales Superviser,SMA,Motivation & Drive,pauli,63.50,45.00,70.87,70.87,60.29
100855,Commercial,Sales Superviser,SMA,PAPI General Score,papi_score_tv,5.00,4.35,86.96,86.96,60.29
100855,Commercial,Sales Superviser,SMA,Social Orientation & Collaboration,faxtor,59.00,28.00,47.46,47.46,60.29
100855,Commercial,Sales Superviser,SMA,Top Strength Theme,strength_theme,0,Empathy,0.00,0.00,60.29
100856,Technology,Supply Planner,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,23.00,83.74,73.19,72.22
100856,Technology,Supply Planner,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,94.00,85.83,73.19,72.22
100856,Technology,Supply Planner,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,3.00,50.00,73.19,72.22
100856,Technology,Supply Planner,SMA,Core Competencies,avg_competency_score_tv,3.39,3.34,98.60,98.60,72.22
100856,Technology,Supply Planner,SMA,Motivation & Drive,pauli,63.50,58.00,91.34,91.34,72.22
100856,Technology,Supply Planner,SMA,PAPI General Score,papi_score_tv,5.00,3.85,76.99,76.99,72.22
100856,Technology,Supply Planner,SMA,Social Orientation & Collaboration,faxtor,59.00,55.00,93.22,93.22,72.22
100856,Technology,Supply Planner,SMA,Top Strength Theme,strength_theme,0,Context,0.00,0.00,72.22
100857,Commercial,HRBP,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,46.00,167.49,119.45,76.41
100857,Commercial,HRBP,D3,Cognitive Complexity & Problem-Solving,iq,109.51,136.00,124.19,119.45,76.41
100857,Commercial,HRBP,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,119.45,76.41
100857,Commercial,HRBP,D3,Core Competencies,avg_competency_score_tv,3.39,1.81,53.47,53.47,76.41
100857,Commercial,HRBP,D3,Motivation & Drive,pauli,63.50,73.00,114.96,114.96,76.41
100857,Commercial,HRBP,D3,PAPI General Score,papi_score_tv,5.00,4.80,96.00,96.00,76.41
100857,Commercial,HRBP,D3,Social Orientation & Collaboration,faxtor,59.00,44.00,74.58,74.58,76.41
100857,Commercial,HRBP,D3,Top Strength Theme,strength_theme,0,Responsibility,0.00,0.00,76.41
100858,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,32.00,116.51,129.93,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,iq,109.51,135.00,123.27,129.93,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,9.00,150.00,129.93,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Core Competencies,avg_competency_score_tv,3.39,3.51,103.63,103.63,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Motivation & Drive,pauli,63.50,77.00,121.26,121.26,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,PAPI General Score,papi_score_tv,5.00,5.20,104.00,104.00,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Social Orientation & Collaboration,faxtor,59.00,49.00,83.05,83.05,90.31
100858,HR & Corp Affairs,Sales Superviser,D3,Top Strength Theme,strength_theme,0,Adaptability,0.00,0.00,90.31
100859,Technology,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,72.22,89.21
100859,Technology,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,72.22,89.21
100859,Technology,Brand Executive,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,72.22,89.21
100859,Technology,Brand Executive,SMA,Core Competencies,avg_competency_score_tv,3.39,3.40,100.56,100.56,89.21
100859,Technology,Brand Executive,SMA,Motivation & Drive,pauli,63.50,65.00,102.36,102.36,89.21
100859,Technology,Brand Executive,SMA,PAPI General Score,papi_score_tv,5.00,4.70,94.00,94.00,89.21
100859,Technology,Brand Executive,SMA,Social Orientation & Collaboration,faxtor,59.00,98.00,166.10,166.10,89.21
100859,Technology,Brand Executive,SMA,Top Strength Theme,strength_theme,0,Discipline,0.00,0.00,89.21
100860,HR & Corp Affairs,Brand Executive,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,25.00,91.03,104.77,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Cognitive Complexity & Problem-Solving,iq,109.51,135.00,123.27,104.77,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,104.77,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Core Competencies,avg_competency_score_tv,3.39,3.35,98.84,98.84,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Motivation & Drive,pauli,63.50,56.00,88.19,88.19,70.03
100860,HR & Corp Affairs,Brand Executive,S2,PAPI General Score,papi_score_tv,5.00,4.30,86.00,86.00,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Social Orientation & Collaboration,faxtor,59.00,25.00,42.37,42.37,70.03
100860,HR & Corp Affairs,Brand Executive,S2,Top Strength Theme,strength_theme,0,Learner,0.00,0.00,70.03
100861,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,27.00,98.31,116.33,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,iq,109.51,92.00,84.01,116.33,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,116.33,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Core Competencies,avg_competency_score_tv,3.39,2.24,66.17,66.17,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Motivation & Drive,pauli,63.50,32.00,50.39,50.39,63.66
100861,HR & Corp Affairs,Finance Officer,S1,PAPI General Score,papi_score_tv,5.00,5.25,105.01,105.01,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Social Orientation & Collaboration,faxtor,59.00,26.00,44.07,44.07,63.66
100861,HR & Corp Affairs,Finance Officer,S1,Top Strength Theme,strength_theme,0,Responsibility,0.00,0.00,63.66
100862,Technology,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,35.00,127.44,85.85,60.97
100862,Technology,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,106.00,96.79,85.85,60.97
100862,Technology,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,2.00,33.33,85.85,60.97
100862,Technology,Data Analyst,SMA,Core Competencies,avg_competency_score_tv,3.39,3.08,90.87,90.87,60.97
100862,Technology,Data Analyst,SMA,Motivation & Drive,pauli,63.50,21.00,33.07,33.07,60.97
100862,Technology,Data Analyst,SMA,PAPI General Score,papi_score_tv,5.00,4.75,94.99,94.99,60.97
100862,Technology,Data Analyst,SMA,Social Orientation & Collaboration,faxtor,59.00,36.00,61.02,61.02,60.97
100862,Technology,Data Analyst,SMA,Top Strength Theme,strength_theme,0,Intellection,0.00,0.00,60.97
100863,HR & Corp Affairs,Data Analyst,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,18.00,65.54,82.27,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Cognitive Complexity & Problem-Solving,iq,109.51,89.00,81.27,82.27,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,82.27,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Core Competencies,avg_competency_score_tv,3.39,5.27,155.75,155.75,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Motivation & Drive,pauli,63.50,22.00,34.65,34.65,72.67
100863,HR & Corp Affairs,Data Analyst,S2,PAPI General Score,papi_score_tv,5.00,4.10,81.99,81.99,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Social Orientation & Collaboration,faxtor,59.00,48.00,81.36,81.36,72.67
100863,HR & Corp Affairs,Data Analyst,S2,Top Strength Theme,strength_theme,0,Self-Assurance,0.00,0.00,72.67
100864,HR & Corp Affairs,HRBP,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,22.00,80.10,117.18,89.97
100864,HR & Corp Affairs,HRBP,S1,Cognitive Complexity & Problem-Solving,iq,109.51,133.00,121.45,117.18,89.97
100864,HR & Corp Affairs,HRBP,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,9.00,150.00,117.18,89.97
100864,HR & Corp Affairs,HRBP,S1,Core Competencies,avg_competency_score_tv,3.39,3.40,100.32,100.32,89.97
100864,HR & Corp Affairs,HRBP,S1,Motivation & Drive,pauli,63.50,54.00,85.04,85.04,89.97
100864,HR & Corp Affairs,HRBP,S1,PAPI General Score,papi_score_tv,5.00,5.00,100.00,100.00,89.97
100864,HR & Corp Affairs,HRBP,S1,Social Orientation & Collaboration,faxtor,59.00,81.00,137.29,137.29,89.97
